,Date,Open,High,Low,Close,Adj Close,Volumn
410,2016-02-19,149.00,151.00,149.00,151.00,120.96,"35,668,000"
409,2016-02-22,149.50,152.50,149.50,151.00,120.96,"27,003,000"
408,2016-02-23,150.50,151.00,149.00,149.50,119.76,"22,302,000"
407,2016-02-24,149.50,150.50,147.00,148.00,118.56,"22,026,000"
406,2016-02-25,149.00,151.00,148.50,150.50,120.56,"25,202,000"
405,2016-02-26,151.00,151.50,148.00,149.00,119.36,"37,655,000"
404,2016-03-01,148.50,152.00,148.50,152.00,121.77,"38,629,000"
403,2016-03-02,154.00,154.50,153.00,153.00,122.57,"36,010,000"
402,2016-03-03,154.00,154.50,153.00,154.00,123.37,"28,822,000"
401,2016-03-04,153.00,153.50,151.50,152.50,122.17,"32,794,000"
400,2016-03-07,152.50,153.50,151.00,152.00,121.77,"23,906,000"
399,2016-03-08,151.00,152.00,149.50,152.00,121.77,"35,683,000"
398,2016-03-09,152.00,153.00,150.50,153.00,122.57,"24,004,000"
397,2016-03-10,153.00,154.50,151.50,154.50,123.77,"28,302,000"
396,2016-03-11,154.50,155.00,153.00,155.00,124.17,"29,566,000"
395,2016-03-14,156.50,157.50,155.50,156.00,124.97,"32,751,000"
394,2016-03-15,155.00,156.50,153.00,154.50,123.77,"28,689,000"
393,2016-03-16,155.50,156.00,154.00,156.00,124.97,"30,962,000"
392,2016-03-17,159.50,160.00,157.50,158.50,126.97,"48,193,000"
391,2016-03-18,158.50,159.50,158.50,159.50,127.77,"55,975,000"
390,2016-03-21,160.00,160.00,158.00,160.00,128.17,"26,100,000"
389,2016-03-22,159.50,159.50,157.00,158.50,126.97,"25,809,000"
388,2016-03-23,158.50,159.50,158.00,159.50,127.77,"27,478,000"
387,2016-03-24,158.00,159.00,157.00,158.50,126.97,"24,853,000"
386,2016-03-25,158.50,159.00,157.00,158.00,126.57,"10,175,000"
385,2016-03-28,158.00,159.00,157.00,159.00,127.37,"15,268,000"
384,2016-03-29,158.50,159.50,158.00,159.00,127.37,"18,977,000"
383,2016-03-30,158.50,162.00,158.50,161.50,129.38,"43,616,000"
382,2016-03-31,162.00,163.00,159.00,162.00,129.78,"49,433,000"
501,2016-03-31,162.00,163.00,159.00,162.00,129.78,"49,433,000"
500,2016-04-01,161.00,161.00,157.50,158.50,126.97,"31,564,000"
499,2016-04-06,155.50,156.00,153.50,153.50,122.97,"58,134,000"
498,2016-04-07,155.00,155.00,152.50,154.50,123.77,"35,238,000"
497,2016-04-08,154.00,158.00,154.00,157.50,126.17,"41,032,000"
496,2016-04-11,156.00,159.00,155.50,158.50,126.97,"21,758,000"
495,2016-04-12,157.50,159.50,157.50,158.50,126.97,"14,859,000"
494,2016-04-13,160.00,162.00,159.50,161.50,129.38,"39,611,000"
493,2016-04-14,162.00,162.50,160.00,161.50,129.38,"31,338,000"
492,2016-04-15,157.00,160.00,156.00,159.50,127.77,"48,779,000"
491,2016-04-18,158.00,158.50,157.50,158.00,126.57,"20,279,000"
490,2016-04-19,160.00,161.00,157.00,157.50,126.17,"26,577,000"
489,2016-04-20,157.50,158.00,154.00,154.00,123.37,"40,996,000"
488,2016-04-21,156.00,157.00,154.00,157.00,125.77,"29,723,000"
487,2016-04-22,155.50,158.00,155.00,156.50,125.37,"28,990,000"
486,2016-04-25,156.50,157.50,156.00,157.50,126.17,"14,306,000"
485,2016-04-26,156.50,158.50,156.50,158.00,126.57,"18,119,000"
484,2016-04-27,156.00,157.50,155.50,156.50,125.37,"28,845,000"
483,2016-04-28,157.50,158.00,153.00,153.00,122.57,"48,915,000"
482,2016-04-29,151.00,151.00,149.00,150.00,120.16,"66,445,000"
481,2016-05-03,148.00,148.50,146.50,147.50,118.16,"68,550,000"
480,2016-05-04,147.00,149.00,146.50,147.00,117.76,"52,973,000"
479,2016-05-05,147.50,148.50,146.00,147.50,118.16,"38,269,000"
478,2016-05-06,148.50,148.50,147.00,148.00,118.56,"36,510,000"
477,2016-05-09,148.50,149.00,146.50,147.50,118.16,"38,478,000"
476,2016-05-10,147.00,148.00,146.50,147.00,117.76,"29,785,000"
475,2016-05-11,148.50,149.00,146.50,147.00,117.76,"40,057,000"
474,2016-05-12,147.00,148.00,146.00,146.00,116.96,"23,749,000"
473,2016-05-13,145.00,145.50,143.00,144.00,115.36,"60,038,000"
472,2016-05-16,143.00,145.50,143.00,144.50,115.76,"31,133,000"
471,2016-05-17,145.50,147.00,145.00,147.00,117.76,"30,277,000"
470,2016-05-18,146.00,147.00,145.00,147.00,117.76,"31,057,000"
469,2016-05-19,148.00,148.50,145.50,147.00,117.76,"35,132,000"
468,2016-05-20,147.50,149.50,147.00,148.50,118.96,"36,306,000"
467,2016-05-23,150.50,154.50,149.50,154.00,123.37,"50,127,000"
466,2016-05-24,152.50,153.50,151.00,151.00,120.96,"24,470,000"
465,2016-05-25,153.50,155.00,152.50,154.50,123.77,"30,719,000"
464,2016-05-26,154.50,155.00,153.50,155.00,124.17,"17,196,000"
463,2016-05-27,156.00,156.50,154.50,156.50,125.37,"22,992,000"
462,2016-05-30,157.00,158.00,155.00,157.00,125.77,"36,339,000"
461,2016-05-31,156.50,157.50,155.00,156.50,125.37,"69,656,000"
460,2016-06-01,156.00,159.00,156.00,159.00,127.37,"26,926,000"
459,2016-06-02,159.00,160.00,158.00,159.00,127.37,"21,977,000"
458,2016-06-03,159.00,160.50,159.00,160.50,128.57,"31,853,000"
457,2016-06-04,-,-,-,-,-,-
456,2016-06-06,161.00,162.00,160.00,161.00,128.98,"28,757,000"
455,2016-06-07,161.50,163.50,161.00,162.00,129.78,"47,046,000"
454,2016-06-08,164.00,166.00,163.50,165.50,132.58,"45,214,000"
453,2016-06-13,161.00,162.50,161.00,162.00,129.78,"48,750,000"
452,2016-06-14,161.00,163.00,161.00,162.00,129.78,"27,509,000"
451,2016-06-15,162.00,163.00,161.00,163.00,130.58,"29,270,000"
450,2016-06-16,161.50,162.50,159.50,160.50,128.57,"24,408,000"
449,2016-06-17,162.50,164.50,162.00,163.00,130.58,"30,633,000"
448,2016-06-20,164.50,165.00,163.00,163.00,130.58,"24,911,000"
447,2016-06-21,164.00,165.50,163.50,165.50,132.58,"27,970,000"
446,2016-06-22,164.50,166.00,163.50,166.00,132.98,"30,359,000"
445,2016-06-23,165.50,166.00,164.00,164.00,131.38,"22,494,000"
444,2016-06-24,164.00,164.00,154.50,159.00,127.37,"86,547,000"
443,2016-06-27,154.50,156.00,154.00,155.50,129.45,"42,874,000"
442,2016-06-28,155.50,157.50,155.00,157.00,130.70,"1,327,000"
441,2016-06-29,158.50,160.00,158.00,159.00,132.37,"31,514,000"
440,2016-06-30,161.00,163.00,159.50,162.50,135.28,"42,398,000"
567,2016-06-30,161.00,163.00,159.50,162.50,135.28,"42,398,000"
566,2016-07-01,164.50,166.00,163.50,166.00,138.20,"36,212,000"
565,2016-07-04,165.50,166.50,164.50,166.00,138.20,"25,724,000"
564,2016-07-05,165.00,165.50,164.00,164.00,136.53,"16,346,000"
563,2016-07-06,163.00,163.00,160.50,161.50,134.45,"34,803,000"
562,2016-07-07,163.50,165.00,163.00,164.50,136.95,"23,769,000"
561,2016-07-08,164.50,164.50,164.50,164.50,136.95,-
560,2016-07-11,170.00,170.50,168.50,170.00,141.53,"50,643,000"
559,2016-07-12,171.00,171.50,169.50,171.00,142.36,"41,961,000"
558,2016-07-13,169.50,170.00,167.00,168.50,140.28,"50,653,000"
557,2016-07-14,167.00,170.00,167.00,169.00,140.69,"34,790,000"
556,2016-07-15,168.00,169.50,166.50,169.50,141.11,"41,546,000"
555,2016-07-18,168.00,170.00,168.00,169.50,141.11,"24,749,000"
554,2016-07-19,170.50,170.50,169.00,170.50,141.94,"42,456,000"
553,2016-07-20,170.00,170.50,169.00,170.00,141.53,"38,053,000"
552,2016-07-21,171.00,172.00,170.00,172.00,143.19,"33,130,000"
551,2016-07-22,172.00,172.00,170.50,171.00,142.36,"28,504,000"
550,2016-07-25,172.00,173.00,169.00,171.50,142.77,"27,145,000"
549,2016-07-26,172.00,173.00,171.50,173.00,144.02,"32,685,000"
548,2016-07-27,175.00,176.00,174.50,175.00,145.69,"34,117,000"
547,2016-07-28,175.00,176.50,173.00,176.50,146.94,"31,071,000"
546,2016-07-29,177.00,177.00,172.50,172.50,143.61,"29,795,000"
545,2016-08-01,175.00,177.00,174.50,177.00,147.35,"34,188,000"
544,2016-08-02,177.50,177.50,175.50,176.00,146.52,"15,250,000"
543,2016-08-03,172.50,174.00,172.00,172.50,143.61,"21,627,000"
542,2016-08-04,173.00,174.50,172.50,174.50,145.27,"13,612,000"
541,2016-08-05,175.00,177.50,174.00,177.00,147.35,"25,759,000"
540,2016-08-08,178.00,178.00,176.50,178.00,148.19,"16,200,000"
539,2016-08-09,178.50,179.50,177.00,178.50,148.60,"16,413,000"
538,2016-08-10,179.00,179.50,178.00,179.50,149.43,"19,279,000"
537,2016-08-11,177.50,178.00,175.50,176.50,146.94,"28,180,000"
536,2016-08-12,178.50,178.50,177.00,177.50,147.77,"22,947,000"
535,2016-08-15,178.50,179.00,177.50,179.00,149.02,"12,020,000"
534,2016-08-16,178.00,179.00,175.00,175.50,146.10,"34,260,000"
533,2016-08-17,177.00,177.50,176.00,177.00,147.35,"21,487,000"
532,2016-08-18,176.00,176.50,175.00,176.00,146.52,"27,253,000"
531,2016-08-19,177.00,177.50,174.00,174.50,145.27,"23,470,000"
530,2016-08-22,173.00,174.00,171.50,172.50,143.61,"21,337,000"
529,2016-08-23,174.00,175.00,173.50,175.00,145.69,"20,888,000"
528,2016-08-24,175.00,175.50,173.50,173.50,144.44,"12,092,000"
527,2016-08-25,175.00,177.00,174.50,176.50,146.94,"23,892,000"
526,2016-08-26,175.00,177.00,175.00,177.00,147.35,"15,076,000"
525,2016-08-29,175.00,177.00,174.00,176.00,146.52,"16,975,000"
524,2016-08-30,176.00,176.50,174.00,174.00,144.86,"19,471,000"
523,2016-08-31,176.50,177.00,174.50,176.50,146.94,"38,524,000"
522,2016-09-01,176.00,176.00,173.00,174.00,144.86,"22,692,000"
521,2016-09-02,176.50,176.50,174.00,174.00,144.86,"16,999,000"
520,2016-09-05,176.50,177.50,176.50,177.00,147.35,"22,381,000"
519,2016-09-06,177.00,179.00,176.50,178.00,148.19,"26,024,000"
518,2016-09-07,180.50,185.00,180.00,185.00,154.01,"49,761,000"
517,2016-09-08,182.50,184.50,182.50,183.00,152.35,"30,204,000"
516,2016-09-09,181.00,181.00,179.50,180.50,150.27,"29,793,000"
515,2016-09-10,-,-,-,-,-,-
514,2016-09-12,177.50,177.50,174.00,175.50,146.10,"43,036,000"
513,2016-09-13,176.50,176.50,173.50,175.50,146.10,"36,834,000"
512,2016-09-14,174.00,176.00,173.50,174.00,144.86,"52,877,000"
511,2016-09-19,179.50,183.00,178.50,183.00,152.35,"57,055,000"
510,2016-09-20,182.00,183.50,181.50,183.50,152.76,"23,641,000"
509,2016-09-21,181.00,184.00,180.50,184.00,153.18,"25,008,000"
508,2016-09-22,185.00,185.50,183.50,185.00,154.01,"20,980,000"
507,2016-09-23,185.00,187.50,184.50,187.00,155.68,"23,213,000"
506,2016-09-26,183.50,185.00,183.00,183.50,152.76,"24,225,000"
505,2016-09-27,183.50,183.50,183.50,183.50,152.76,-
504,2016-09-28,183.50,183.50,183.50,183.50,152.76,-
503,2016-09-29,185.50,187.50,185.50,187.00,155.68,"54,272,000"
502,2016-09-30,185.50,186.50,182.50,184.00,153.18,"42,592,000"
632,2016-09-30,185.50,186.50,182.50,184.00,153.18,"42,592,000"
631,2016-10-03,186.00,186.50,184.50,186.00,154.85,"17,742,000"
630,2016-10-04,185.00,187.00,185.00,187.00,155.68,"16,859,000"
629,2016-10-05,186.00,186.00,184.50,186.00,154.85,"19,148,000"
628,2016-10-06,185.00,187.50,185.00,187.50,156.09,"15,524,000"
627,2016-10-07,188.00,188.00,186.00,188.00,156.51,"15,380,000"
626,2016-10-11,191.00,191.00,186.00,187.50,156.09,"30,294,000"
625,2016-10-12,186.50,190.00,186.00,189.50,157.76,"22,604,000"
624,2016-10-13,190.50,191.00,187.00,188.50,156.93,"37,642,000"
623,2016-10-14,187.00,189.00,186.50,188.00,156.51,"33,248,000"
622,2016-10-17,186.50,187.50,185.00,186.50,155.26,"37,340,000"
621,2016-10-18,186.50,187.00,185.50,187.00,155.68,"38,150,000"
620,2016-10-19,187.50,189.50,187.50,189.50,157.76,"33,272,000"
619,2016-10-20,189.50,190.50,189.00,190.50,158.59,"13,226,000"
618,2016-10-21,191.00,192.00,188.50,188.50,156.93,"21,936,000"
617,2016-10-24,191.00,191.00,189.50,191.00,159.01,"13,459,000"
616,2016-10-25,192.00,193.00,191.00,193.00,160.67,"18,878,000"
615,2016-10-26,190.50,192.50,190.50,191.50,159.42,"21,043,000"
614,2016-10-27,191.50,191.50,188.50,188.50,156.93,"26,231,000"
613,2016-10-28,189.50,190.00,188.50,189.50,157.76,"24,348,000"
612,2016-10-31,189.00,190.50,186.50,188.50,156.93,"25,330,000"
611,2016-11-01,188.50,189.50,187.50,189.50,157.76,"14,290,000"
610,2016-11-02,187.50,188.00,186.00,186.00,154.85,"16,488,000"
609,2016-11-03,185.50,186.50,184.50,184.50,153.60,"25,038,000"
608,2016-11-04,184.50,186.00,184.00,184.50,153.60,"14,860,000"
607,2016-11-07,186.50,189.00,186.00,189.00,157.34,"21,332,000"
606,2016-11-08,190.00,190.00,188.00,188.50,156.93,"15,437,000"
605,2016-11-09,190.00,190.50,182.00,182.00,151.52,"55,541,000"
604,2016-11-10,187.00,188.00,185.50,185.50,154.43,"38,234,000"
603,2016-11-11,181.50,183.00,181.00,181.50,151.10,"67,603,000"
602,2016-11-14,181.00,182.00,180.00,180.50,150.27,"47,989,000"
601,2016-11-15,179.50,182.00,179.00,180.00,149.85,"33,505,000"
600,2016-11-16,180.50,183.00,180.00,180.00,149.85,"34,833,000"
599,2016-11-17,182.00,182.50,180.50,181.50,151.10,"22,434,000"
598,2016-11-18,181.50,181.50,180.00,181.00,150.68,"22,474,000"
597,2016-11-21,180.50,181.50,180.00,181.00,150.68,"15,600,000"
596,2016-11-22,182.00,185.00,181.50,184.00,153.18,"27,599,000"
595,2016-11-23,184.50,186.50,184.00,185.50,154.43,"22,128,000"
594,2016-11-24,184.00,185.00,183.00,183.00,152.35,"14,980,000"
593,2016-11-25,182.50,183.50,182.00,182.00,151.52,"10,116,000"
592,2016-11-28,181.50,184.00,181.50,184.00,153.18,"19,096,000"
591,2016-11-29,183.50,185.00,182.00,182.00,151.52,"24,408,000"
590,2016-11-30,181.50,183.00,181.50,183.00,152.35,"39,671,000"
589,2016-12-01,182.00,183.00,181.50,183.00,152.35,"13,908,000"
588,2016-12-02,179.00,179.50,178.00,178.00,148.19,"53,836,000"
587,2016-12-05,178.00,180.00,178.00,179.00,149.02,"29,191,000"
586,2016-12-06,181.00,183.00,180.50,182.00,151.52,"27,309,000"
